id,日期,開盤,最高,最低,收盤
2830,2010-04-06,8083.03,8128.08,8082.37,8089.65
2831,2010-04-07,8131.4,8133.45,8091.28,8121.78
2832,2010-04-08,8106.0,8149.68,8038.37,8057.6
2833,2010-04-09,8073.52,8094.35,8039.41,8092.03
2834,2010-04-12,8149.76,8152.53,8092.94,8117.75
2835,2010-04-13,8090.54,8104.14,8022.94,8029.73
2836,2010-04-14,8077.94,8102.38,8040.01,8097.13
2837,2010-04-15,8168.11,8190.01,8136.32,8171.94
2838,2010-04-16,8161.85,8162.85,8090.68,8111.57
2839,2010-04-19,8003.02,8042.05,7845.77,7854.22
2840,2010-04-20,7908.11,7923.27,7842.07,7900.42
2841,2010-04-21,7949.96,7998.76,7947.9,7990.53
2842,2010-04-22,7948.89,7985.49,7897.14,7978.69
2843,2010-04-23,8021.71,8030.11,7996.77,8004.89
2844,2010-04-26,8107.22,8168.47,8093.14,8158.14
2845,2010-04-27,8174.85,8174.85,8121.14,8146.44
2846,2010-04-28,7944.7,8092.48,7944.7,8081.55
2847,2010-04-29,8105.96,8107.36,8053.02,8054.05
2848,2010-04-30,8116.39,8163.94,7999.28,8004.25
2849,2010-05-03,7979.8,8022.45,7916.04,7952.17
2850,2010-05-04,8006.79,8010.98,7889.93,7930.77
2851,2010-05-05,7759.18,7785.55,7695.69,7696.9
2852,2010-05-06,7696.27,7702.11,7562.03,7579.48
2853,2010-05-07,7393.27,7572.79,7387.19,7567.1
2854,2010-05-10,7610.88,7664.73,7577.31,7664.73
2855,2010-05-11,7718.17,7743.41,7608.44,7608.44
2856,2010-05-12,7663.34,7674.52,7596.21,7602.7
2857,2010-05-13,7703.48,7787.32,7687.55,7770.57
2858,2010-05-14,7735.6,7772.54,7725.82,7772.13
2859,2010-05-17,7697.79,7697.79,7574.06,7598.72
2860,2010-05-18,7630.1,7637.99,7560.89,7585.3
2861,2010-05-19,7527.62,7588.09,7467.2,7559.16
2862,2010-05-20,7557.17,7557.17,7424.43,7424.43
2863,2010-05-21,7229.17,7277.93,7164.21,7237.71
2864,2010-05-24,7296.15,7344.92,7269.81,7322.73
2865,2010-05-25,7238.16,7241.84,7032.4,7086.37
2866,2010-05-26,7161.4,7174.38,7079.85,7167.35
2867,2010-05-27,7139.45,7254.68,7105.11,7243.16
2868,2010-05-28,7338.77,7364.01,7271.3,7295.32
2869,2010-05-31,7312.26,7373.98,7292.54,7373.98
2870,2010-06-01,7327.01,7348.56,7276.52,7289.33
2871,2010-06-02,7252.79,7304.13,7159.75,7195.71
2872,2010-06-03,7322.51,7361.7,7309.46,7360.28
2873,2010-06-04,7377.56,7377.56,7337.35,7344.59
2874,2010-06-07,7139.76,7172.3,7085.55,7157.83
2875,2010-06-08,7142.31,7179.14,7128.92,7151.99
2876,2010-06-09,7166.19,7193.04,7048.6,7071.67
2877,2010-06-10,7134.16,7182.99,7085.34,7181.77
2878,2010-06-11,7302.97,7321.6,7273.7,7299.49
2879,2010-06-14,7372.93,7393.41,7347.23,7387.4
2880,2010-06-15,7388.57,7489.68,7364.34,7454.06
2881,2010-06-17,7503.12,7534.06,7481.72,7515.78
2882,2010-06-18,7538.55,7538.55,7459.93,7493.11
2883,2010-06-21,7595.93,7645.71,7562.25,7635.56
2884,2010-06-22,7630.64,7639.66,7610.62,7612.68
2885,2010-06-23,7576.29,7615.44,7549.98,7582.15
2886,2010-06-24,7601.72,7607.63,7567.96,7589.89
2887,2010-06-25,7509.72,7537.37,7463.29,7474.71
2888,2010-06-28,7507.15,7536.61,7489.55,7500.79
2889,2010-06-29,7554.78,7584.81,7423.57,7423.57
2890,2010-06-30,7277.39,7337.32,7255.09,7329.37
2891,2010-07-01,7326.89,7327.4,7251.6,7254.06
2892,2010-07-02,7285.01,7378.77,7285.01,7330.74
2893,2010-07-05,7351.18,7447.18,7351.18,7439.96
2894,2010-07-06,7385.33,7548.48,7382.37,7548.48
2895,2010-07-07,7560.22,7565.37,7517.68,7534.46
2896,2010-07-08,7612.71,7622.46,7583.36,7608.85
2897,2010-07-09,7644.11,7652.55,7599.84,7647.25
2898,2010-07-12,7674.26,7705.11,7636.81,7639.55
2899,2010-07-13,7664.71,7671.48,7587.87,7597.42
2900,2010-07-14,7688.82,7720.63,7683.83,7714.51
2901,2010-07-15,7699.49,7732.31,7681.87,7704.52
2902,2010-07-16,7717.24,7719.05,7660.76,7664.57
2903,2010-07-19,7602.68,7666.58,7596.26,7649.83
2904,2010-07-20,7678.89,7730.88,7638.49,7712.03
2905,2010-07-21,7742.48,7752.8,7678.3,7701.29
2906,2010-07-22,7699.36,7718.92,7665.78,7666.34
2907,2010-07-23,7747.03,7782.02,7739.04,7761.22
2908,2010-07-26,7787.07,7807.07,7765.68,7787.45
2909,2010-07-27,7806.25,7806.25,7748.01,7748.01
2910,2010-07-28,7736.59,7786.23,7726.4,7784.81
2911,2010-07-29,7778.74,7799.57,7738.48,7798.99
2912,2010-07-30,7765.25,7781.24,7731.19,7760.63
2913,2010-08-02,7829.19,7917.95,7829.19,7911.68
2914,2010-08-03,7961.68,7970.58,7915.83,7957.53
2915,2010-08-04,7960.3,7978.16,7938.92,7972.66
2916,2010-08-05,8010.07,8018.74,7921.98,7936.85
2917,2010-08-06,7938.09,7963.3,7922.29,7963.3
2918,2010-08-09,7974.67,8040.94,7971.19,8034.49
2919,2010-08-10,8054.29,8054.29,7975.38,7976.74
2920,2010-08-11,7923.57,7956.9,7869.52,7895.03
2921,2010-08-12,7789.46,7837.38,7776.66,7829.79
2922,2010-08-13,7845.98,7906.35,7830.46,7891.58
2923,2010-08-16,7884.28,7941.22,7850.13,7941.22
2924,2010-08-17,7962.7,7973.15,7931.09,7931.09
2925,2010-08-18,7978.52,7984.57,7897.18,7924.1
2926,2010-08-19,7925.48,7948.73,7886.73,7928.94
2927,2010-08-20,7915.16,7941.61,7905.01,7927.31
2928,2010-08-23,7938.21,8013.12,7924.1,7975.93
2929,2010-08-24,7983.62,7990.49,7940.64,7940.64
2930,2010-08-25,7889.57,7889.57,7736.98,7736.98
2931,2010-08-26,7743.32,7758.14,7666.51,7689.74
2932,2010-08-27,7702.59,7722.91,7662.23,7722.91
2933,2010-08-30,7797.26,7806.91,7737.28,7741.2
2934,2010-08-31,7669.31,7687.47,7577.1,7616.28
2935,2010-09-01,7643.61,7679.43,7625.72,7668.25
2936,2010-09-02,7764.8,7780.53,7715.31,7720.82
2937,2010-09-03,7770.93,7830.21,7770.93,7830.21
2938,2010-09-06,7879.7,7902.56,7841.83,7890.95
2939,2010-09-07,7914.38,7922.07,7876.67,7884.4
2940,2010-09-08,7866.35,7898.76,7824.65,7851.31
2941,2010-09-09,7901.83,7903.47,7817.87,7835.54
2942,2010-09-10,7900.56,7911.66,7859.33,7890.11
2943,2010-09-13,7961.98,8091.3,7946.98,8091.3
2944,2010-09-14,8121.68,8132.6,8081.79,8132.6
2945,2010-09-15,8152.63,8163.82,8113.97,8163.82
2946,2010-09-16,8174.85,8182.8,8099.75,8099.75
2947,2010-09-17,8150.94,8197.82,8134.3,8158.33
2948,2010-09-20,8174.88,8195.74,8161.82,8186.96
2949,2010-09-21,8249.6,8251.42,8177.4,8196.4
2950,2010-09-23,8201.68,8223.22,8154.97,8202.54
2951,2010-09-24,8182.16,8190.96,8129.21,8166.62
2952,2010-09-27,8239.11,8240.86,8189.38,8191.54
2953,2010-09-28,8201.81,8211.42,8173.26,8189.44
2954,2010-09-29,8241.65,8286.93,8218.75,8240.89
2955,2010-09-30,8259.24,8267.55,8204.84,8237.78
2956,2010-10-01,8259.08,8260.28,8220.73,8244.18
2957,2010-10-04,8261.16,8300.04,8240.67,8246.1
2958,2010-10-05,8217.86,8217.86,8155.3,8200.43
2959,2010-10-06,8296.23,8301.39,8267.61,8284.03
2960,2010-10-07,8304.91,8310.8,8270.31,8283.92
2961,2010-10-08,8306.32,8309.91,8232.02,8244.19
2962,2010-10-11,8277.78,8277.78,8165.2,8176.76
2963,2010-10-12,8176.7,8180.39,8058.59,8090.22
2964,2010-10-13,8116.69,8143.19,8067.87,8106.66
2965,2010-10-14,8181.51,8252.2,8178.34,8215.45
2966,2010-10-15,8216.87,8242.77,8184.29,8205.3
2967,2010-10-18,8209.39,8209.39,8057.12,8060.54
2968,2010-10-19,8044.9,8074.68,8018.31,8046.23
2969,2010-10-20,7993.43,8131.19,7992.81,8124.62
2970,2010-10-21,8135.57,8171.49,8109.79,8131.23
2971,2010-10-22,8169.51,8174.03,8148.26,8168.06
2972,2010-10-25,8204.01,8307.59,8199.49,8306.98
2973,2010-10-26,8336.95,8353.86,8319.01,8343.23
2974,2010-10-27,8369.75,8372.52,8285.73,8291.04
2975,2010-10-28,8315.0,8386.29,8281.52,8354.05
2976,2010-10-29,8348.39,8348.39,8278.72,8287.09
2977,2010-11-01,8343.52,8407.91,8343.52,8379.75
2978,2010-11-02,8380.06,8390.1,8344.76,8344.76
2979,2010-11-03,8394.53,8398.3,8273.47,8293.9
2980,2010-11-04,8321.36,8367.19,8317.86,8357.85
2981,2010-11-05,8444.81,8458.47,8420.65,8449.34
2982,2010-11-08,8473.66,8473.66,8416.2,8430.58
2983,2010-11-09,8430.7,8457.41,8421.13,8445.63
2984,2010-11-10,8457.09,8471.57,8425.24,8450.63
2985,2010-11-11,8437.02,8458.49,8422.96,8436.95
2986,2010-11-12,8404.43,8416.35,8309.36,8316.05
2987,2010-11-15,8287.83,8301.35,8226.71,8240.65
2988,2010-11-16,8234.22,8324.51,8234.22,8312.21
2989,2010-11-17,8249.95,8284.51,8228.24,8255.54
2990,2010-11-18,8285.55,8286.92,8238.77,8283.45
2991,2010-11-19,8344.66,8372.16,8283.27,8306.12
2992,2010-11-22,8343.32,8391.25,8334.42,8374.91
2993,2010-11-23,8388.26,8396.49,8323.81,8328.63
2994,2010-11-24,8277.33,8337.19,8277.33,8297.05
2995,2010-11-25,8337.9,8355.39,8330.92,8349.99
2996,2010-11-26,8371.27,8371.27,8312.15,8312.15
2997,2010-11-29,8399.77,8401.42,8331.51,8367.17
2998,2010-11-30,8384.64,8443.38,8363.97,8372.48
2999,2010-12-01,8430.6,8520.11,8428.64,8520.11
3000,2010-12-02,8598.01,8641.13,8572.65,8585.77
3001,2010-12-03,8630.88,8659.62,8618.26,8624.01
3002,2010-12-06,8675.45,8718.53,8675.45,8702.23
3003,2010-12-07,8716.0,8716.0,8654.49,8704.39
3004,2010-12-08,8727.88,8729.7,8683.98,8703.79
3005,2010-12-09,8769.34,8782.82,8736.77,8753.84
3006,2010-12-10,8740.71,8744.67,8684.05,8718.83
3007,2010-12-13,8748.64,8764.51,8736.54,8736.59
3008,2010-12-14,8771.9,8789.25,8717.53,8740.43
3009,2010-12-15,8755.32,8756.71,8698.41,8756.71
3010,2010-12-16,8770.74,8797.98,8767.44,8782.2
3011,2010-12-17,8828.05,8860.38,8817.51,8817.9
3012,2010-12-20,8861.09,8861.09,8740.3,8768.72
3013,2010-12-21,8802.86,8827.79,8772.59,8827.79
3014,2010-12-22,8847.27,8865.42,8834.32,8860.49
3015,2010-12-23,8891.41,8914.34,8874.87,8898.87
3016,2010-12-24,8910.61,8911.41,8861.01,8861.1
3017,2010-12-27,8866.67,8908.42,8828.67,8892.31
3018,2010-12-28,8919.26,8919.26,8839.83,8870.76
3019,2010-12-29,8878.1,8893.14,8844.67,8866.35
3020,2010-12-30,8883.21,8920.79,8871.07,8907.91
3021,2010-12-31,8936.11,8990.38,8932.64,8972.5
3022,2011-01-03,9039.63,9041.32,8994.5,9025.3
3023,2011-01-04,9045.11,9046.18,8988.58,8997.19
3024,2011-01-05,9014.32,9027.16,8812.36,8846.31
3025,2011-01-06,8866.23,8883.21,8813.63,8883.21
3026,2011-01-07,8905.25,8907.11,8738.93,8782.72
3027,2011-01-10,8798.05,8817.88,8762.5,8817.88
3028,2011-01-11,8810.77,8935.27,8794.77,8931.36
3029,2011-01-12,8992.01,9000.78,8955.47,8965.0
3030,2011-01-13,9034.17,9034.17,8948.23,8975.58
3031,2011-01-14,8985.34,8998.14,8937.5,8972.51
3032,2011-01-17,8972.51,9006.36,8921.19,8925.09
3033,2011-01-18,8925.09,9003.45,8887.03,8988.0
3034,2011-01-19,8988.0,9092.28,8988.0,9086.02
3035,2011-01-20,9086.02,9086.02,9017.8,9022.17
3036,2011-01-21,9022.17,9022.17,8892.27,8954.38
3037,2011-01-24,8954.38,8993.56,8927.49,8947.79
3038,2011-01-25,8947.79,9032.3,8947.79,8991.39
3039,2011-01-26,8991.39,9072.76,8991.39,9055.59
3040,2011-01-27,9055.59,9126.93,9055.59,9102.33
3041,2011-01-28,9102.33,9154.93,9095.71,9145.35
3042,2011-02-08,9220.69,9220.69,9085.41,9111.46
3043,2011-02-09,9107.96,9129.88,8992.64,9006.82
3044,2011-02-10,8962.07,8979.35,8836.56,8836.56
3045,2011-02-11,8842.41,8842.41,8574.65,8609.86
3046,2011-02-14,8666.61,8715.97,8626.66,8685.47
3047,2011-02-15,8679.12,8753.05,8565.05,8721.93
3048,2011-02-16,8740.32,8767.09,8702.81,8712.96
3049,2011-02-17,8738.71,8745.65,8669.77,8683.88
3050,2011-02-18,8763.69,8874.5,8763.69,8843.84
3051,2011-02-21,8867.16,8867.16,8797.25,8839.22
3052,2011-02-22,8744.81,8744.81,8613.34,8673.67
3053,2011-02-23,8604.32,8673.2,8521.25,8528.94
3054,2011-02-24,8561.16,8633.24,8541.64,8541.64
3055,2011-02-25,8597.87,8635.04,8470.09,8599.65
3056,2011-03-01,8611.79,8734.24,8611.79,8727.56
3057,2011-03-02,8675.37,8709.57,8619.9,8619.9
3058,2011-03-03,8661.63,8758.89,8661.63,8738.37
3059,2011-03-04,8815.52,8829.23,8771.89,8784.4
3060,2011-03-07,8769.87,8769.87,8706.38,8713.79
3061,2011-03-08,8692.1,8768.31,8692.1,8747.75
3062,2011-03-09,8810.35,8824.41,8730.74,8750.02
3063,2011-03-10,8754.41,8754.41,8635.75,8642.9
3064,2011-03-11,8566.91,8593.71,8513.51,8567.82
3065,2011-03-14,8616.29,8616.29,8395.11,8520.02
3066,2011-03-15,8493.83,8519.9,8070.52,8234.78
3067,2011-03-16,8317.38,8372.02,8257.08,8324.58
3068,2011-03-17,8190.5,8282.69,8150.73,8282.69
3069,2011-03-18,8343.79,8399.17,8312.88,8394.75
3070,2011-03-21,8421.66,8508.2,8394.22,8467.71
3071,2011-03-22,8523.27,8552.82,8508.04,8508.04
3072,2011-03-23,8529.93,8551.12,8481.96,8545.08
3073,2011-03-24,8589.71,8603.43,8550.6,8576.4
3074,2011-03-25,8645.37,8658.05,8587.84,8610.39
3075,2011-03-28,8587.99,8604.24,8549.26,8553.06
3076,2011-03-29,8538.44,8596.57,8522.57,8596.57
3077,2011-03-30,8605.83,8671.59,8605.83,8646.31
3078,2011-03-31,8683.69,8685.44,8608.05,8683.3
3079,2011-04-01,8697.84,8705.13,8654.4,8705.13
3080,2011-04-06,8772.13,8860.02,8767.21,8851.98
3081,2011-04-07,8884.84,8901.72,8828.92,8901.72
3082,2011-04-08,8904.44,8929.06,8862.49,8894.54
3083,2011-04-11,8922.75,8922.75,8836.38,8880.27
3084,2011-04-12,8839.22,8839.22,8708.86,8732.59
3085,2011-04-13,8727.95,8780.2,8700.08,8780.2
3086,2011-04-14,8787.75,8835.39,8772.3,8802.73
3087,2011-04-15,8828.63,8834.07,8716.7,8718.12
3088,2011-04-18,8752.56,8764.65,8703.11,8714.48
3089,2011-04-19,8643.4,8658.97,8592.23,8638.55
3090,2011-04-20,8704.48,8813.28,8698.97,8813.28
3091,2011-04-21,8893.07,8992.08,8892.06,8957.65
3092,2011-04-22,8980.43,8992.67,8956.07,8969.43
3093,2011-04-25,9015.91,9037.09,8950.75,8950.75
3094,2011-04-26,8894.01,8966.86,8866.74,8948.14
3095,2011-04-27,9012.28,9060.5,9012.28,9049.25
3096,2011-04-28,9088.97,9099.75,9021.36,9040.77
3097,2011-04-29,9050.49,9058.78,8943.99,9007.87
3098,2011-05-03,9014.33,9018.7,8895.25,8946.08
3099,2011-05-04,8937.3,8947.35,8864.55,8947.35
3100,2011-05-05,8930.24,9029.58,8907.97,9018.61
3101,2011-05-06,8997.73,9018.4,8954.81,8977.23
3102,2011-05-09,9001.8,9081.26,8984.43,9035.48
3103,2011-05-10,9048.25,9055.91,9007.93,9023.28
3104,2011-05-11,9073.88,9082.01,9014.36,9020.4
3105,2011-05-12,8977.77,9052.98,8963.24,9033.68
3106,2011-05-13,9039.55,9059.46,8986.18,9006.61
3107,2011-05-16,8996.7,8996.7,8911.71,8911.71
3108,2011-05-17,8917.25,8928.99,8854.14,8884.09
3109,2011-05-18,8885.4,8946.99,8885.4,8944.84
3110,2011-05-19,8952.25,9026.18,8888.21,8892.88
3111,2011-05-20,8944.38,8944.38,8822.75,8837.03
3112,2011-05-23,8767.3,8776.46,8695.34,8747.51
3113,2011-05-24,8730.23,8756.9,8673.38,8756.61
3114,2011-05-25,8732.3,8763.64,8682.49,8727.09
3115,2011-05-26,8797.29,8807.08,8751.52,8788.4
3116,2011-05-27,8806.29,8860.03,8803.59,8810.0
3117,2011-05-30,8757.66,8844.03,8748.13,8823.68
3118,2011-05-31,8860.58,9003.6,8860.58,8988.84
3119,2011-06-01,8999.84,9089.47,8999.84,9062.35
3120,2011-06-02,8981.71,9036.27,8977.67,8991.36
3121,2011-06-03,9024.54,9052.18,8997.35,9046.28
3122,2011-06-07,9025.21,9059.19,8981.44,9057.1
3123,2011-06-08,9044.85,9070.25,9007.53,9007.53
3124,2011-06-09,9020.6,9045.44,8996.08,9000.94
3125,2011-06-10,9042.35,9053.39,8837.82,8837.82
3126,2011-06-13,8791.67,8811.97,8703.52,8712.95
3127,2011-06-14,8737.24,8836.51,8737.24,8829.21
3128,2011-06-15,8833.86,8876.14,8733.6,8831.45
3129,2011-06-16,8739.84,8739.84,8654.43,8654.43
3130,2011-06-17,8671.45,8702.0,8618.85,8636.1
3131,2011-06-20,8679.15,8685.33,8518.66,8530.68
3132,2011-06-21,8571.93,8617.96,8523.04,8597.62
3133,2011-06-22,8663.86,8679.37,8598.08,8621.04
3134,2011-06-23,8601.15,8619.39,8559.33,8567.28
3135,2011-06-24,8567.46,8569.59,8508.16,8532.83
3136,2011-06-27,8456.36,8519.21,8433.46,8500.16
3137,2011-06-28,8536.13,8572.62,8478.69,8478.86
3138,2011-06-29,8540.35,8598.22,8499.24,8573.38
3139,2011-06-30,8582.08,8652.59,8576.65,8652.59
3140,2011-07-01,8684.39,8744.2,8659.57,8739.82
3141,2011-07-04,8801.51,8808.47,8772.33,8774.72
3142,2011-07-05,8777.22,8794.14,8743.45,8784.44
3143,2011-07-06,8790.94,8842.17,8768.35,8824.44
3144,2011-07-07,8795.0,8795.88,8757.47,8773.42
3145,2011-07-08,8782.72,8839.14,8740.0,8749.55
3146,2011-07-11,8749.55,8749.55,8633.55,8665.85
3147,2011-07-12,8581.43,8595.07,8479.9,8491.01
3148,2011-07-13,8480.26,8539.18,8452.86,8488.06
3149,2011-07-14,8495.51,8531.96,8410.44,8481.35
3150,2011-07-15,8494.7,8579.8,8462.05,8574.91
3151,2011-07-18,8550.16,8580.33,8473.91,8538.57
3152,2011-07-19,8528.2,8554.41,8490.79,8524.57
3153,2011-07-20,8612.53,8706.17,8612.53,8706.17
3154,2011-07-21,8705.84,8725.97,8683.05,8717.14
3155,2011-07-22,8770.95,8794.48,8741.09,8765.32
3156,2011-07-25,8764.68,8786.03,8661.76,8683.51
3157,2011-07-26,8700.59,8794.24,8689.15,8794.24
3158,2011-07-27,8775.18,8819.93,8754.51,8817.49
3159,2011-07-28,8739.83,8790.68,8702.84,8767.2
3160,2011-07-29,8737.72,8771.64,8638.67,8644.18
3161,2011-08-01,8629.97,8707.87,8629.97,8701.38
3162,2011-08-02,8629.09,8629.09,8557.7,8584.72
3163,2011-08-03,8466.35,8472.27,8360.73,8456.86
3164,2011-08-04,8472.37,8496.07,8317.27,8317.27
3165,2011-08-05,7962.87,7975.82,7844.77,7853.13
3166,2011-08-08,7769.6,7799.49,7451.29,7552.8
3167,2011-08-09,7261.54,7599.14,7148.76,7493.12
3168,2011-08-10,7717.58,7751.59,7632.34,7736.32
3169,2011-08-11,7566.39,7761.4,7499.54,7719.09
3170,2011-08-12,7825.8,7853.53,7637.02,7637.02
3171,2011-08-15,7769.17,7819.39,7748.46,7819.39
3172,2011-08-16,7886.93,7896.19,7778.65,7798.59
3173,2011-08-17,7807.67,7821.99,7732.32,7741.76
3174,2011-08-18,7721.19,7721.19,7561.02,7614.97
3175,2011-08-19,7414.36,7429.96,7316.83,7342.96
3176,2011-08-22,7348.71,7468.74,7248.69,7312.59
3177,2011-08-23,7369.43,7564.64,7349.57,7550.23
3178,2011-08-24,7592.51,7594.81,7432.52,7502.93
3179,2011-08-25,7559.47,7564.87,7409.02,7410.87
3180,2011-08-26,7438.52,7503.38,7389.57,7445.1
3181,2011-08-29,7482.92,7608.77,7474.31,7578.01
3182,2011-08-30,7654.37,7675.17,7599.27,7646.19
3183,2011-08-31,7665.22,7741.36,7602.68,7741.36
3184,2011-09-01,7799.18,7886.04,7755.55,7757.76
3185,2011-09-02,7801.28,7801.28,7703.1,7757.06
3186,2011-09-05,7637.9,7637.9,7538.58,7551.57
3187,2011-09-06,7496.24,7522.94,7357.76,7367.19
3188,2011-09-07,7468.29,7529.01,7428.7,7529.01
3189,2011-09-08,7601.29,7626.78,7520.76,7548.37
3190,2011-09-09,7568.22,7651.27,7547.0,7610.57
3191,2011-09-13,7530.0,7538.04,7382.0,7391.37
3192,2011-09-14,7455.5,7477.86,7186.75,7228.47
3193,2011-09-15,7374.58,7430.29,7348.21,7385.68
3194,2011-09-16,7494.29,7606.7,7494.29,7577.4
3195,2011-09-19,7572.83,7572.94,7468.77,7480.88
3196,2011-09-20,7485.6,7544.88,7389.39,7492.85
3197,2011-09-21,7515.66,7574.78,7465.98,7535.88
3198,2011-09-22,7419.49,7419.49,7287.76,7305.5
3199,2011-09-23,7101.34,7126.81,6997.61,7046.22
3200,2011-09-26,7026.49,7058.43,6877.12,6877.12
3201,2011-09-27,7031.13,7119.14,7027.89,7089.95
3202,2011-09-28,7148.38,7154.4,7099.73,7146.98
3203,2011-09-29,7090.12,7218.57,7061.01,7182.61
3204,2011-09-30,7222.16,7251.87,7163.75,7225.38
3205,2011-10-03,7128.66,7128.66,6998.37,7013.97
3206,2011-10-04,6937.24,7047.99,6889.99,7047.87
3207,2011-10-05,7061.17,7091.01,6989.15,6989.15
3208,2011-10-06,7094.61,7170.92,7094.61,7132.0
3209,2011-10-07,7210.92,7253.09,7196.22,7211.96
3210,2011-10-11,7348.86,7398.71,7348.86,7398.71
3211,2011-10-12,7390.06,7407.08,7323.54,7382.35
3212,2011-10-13,7423.18,7444.33,7372.41,7428.33
3213,2011-10-14,7430.5,7430.5,7353.8,7358.08
3214,2011-10-17,7412.88,7475.06,7401.3,7461.12
3215,2011-10-18,7352.12,7379.08,7322.01,7359.48
3216,2011-10-19,7393.73,7393.73,7316.58,7353.37
3217,2011-10-20,7347.93,7361.22,7240.15,7244.32
3218,2011-10-21,7272.51,7272.51,7205.21,7254.51
3219,2011-10-24,7352.43,7472.5,7352.43,7470.3
3220,2011-10-25,7506.08,7506.08,7468.53,7491.21
3221,2011-10-26,7437.77,7548.51,7425.99,7535.82
3222,2011-10-27,7548.36,7590.88,7504.96,7565.21
3223,2011-10-28,7693.24,7743.37,7602.63,7616.06
3224,2011-10-31,7637.48,7658.97,7557.05,7587.69
3225,2011-11-01,7547.24,7656.26,7505.96,7622.01
3226,2011-11-02,7500.54,7599.54,7448.28,7598.45
3227,2011-11-03,7603.45,7603.45,7460.31,7460.31
3228,2011-11-04,7581.61,7635.75,7578.36,7603.23
3229,2011-11-07,7623.16,7638.03,7586.86,7621.72
3230,2011-11-08,7652.47,7683.09,7600.79,7600.79
3231,2011-11-09,7646.12,7654.15,7561.86,7561.86
3232,2011-11-10,7431.26,7434.37,7274.84,7308.68
3233,2011-11-11,7369.73,7385.98,7288.49,7367.29
3234,2011-11-14,7472.16,7544.23,7472.16,7525.65
3235,2011-11-15,7515.5,7528.78,7475.33,7491.06
3236,2011-11-16,7520.95,7541.68,7385.13,7387.52
3237,2011-11-17,7333.57,7392.82,7284.3,7387.81
3238,2011-11-18,7296.09,7327.67,7233.78,7233.78
3239,2011-11-21,7166.26,7183.47,7042.64,7042.64
3240,2011-11-22,7064.61,7082.4,6970.72,7000.03
3241,2011-11-23,6967.66,6981.54,6806.43,6806.43
3242,2011-11-24,6748.92,6885.24,6744.26,6864.39
3243,2011-11-25,6906.34,6950.5,6751.48,6784.52
3244,2011-11-28,6844.3,6920.79,6844.3,6898.78
3245,2011-11-29,6966.58,6998.06,6934.87,6988.65
3246,2011-11-30,7001.59,7001.59,6860.05,6904.12
3247,2011-12-01,7132.41,7199.26,7129.07,7178.69
3248,2011-12-02,7164.0,7186.66,7109.71,7140.68
3249,2011-12-05,7149.58,7149.59,7057.33,7098.08
3250,2011-12-06,7075.84,7075.84,6956.28,6956.28
3251,2011-12-07,7004.18,7046.39,6992.27,7033.0
3252,2011-12-08,7018.64,7018.64,6907.95,6982.9
3253,2011-12-09,6891.47,6927.99,6831.39,6893.3
3254,2011-12-12,6975.62,7002.09,6923.88,6949.04
3255,2011-12-13,6883.08,6919.68,6850.88,6896.31
3256,2011-12-14,6912.54,6926.09,6860.39,6922.57
3257,2011-12-15,6874.18,6874.18,6764.59,6764.59
3258,2011-12-16,6783.02,6810.08,6757.33,6785.09
3259,2011-12-19,6780.64,6780.64,6609.11,6633.33
3260,2011-12-20,6654.67,6696.93,6646.3,6662.64
3261,2011-12-21,6878.63,6966.48,6878.63,6966.48
3262,2011-12-22,6968.22,6989.59,6940.85,6966.35
3263,2011-12-23,7035.1,7122.28,7035.1,7110.73
3264,2011-12-26,7125.04,7125.67,7078.06,7092.58
3265,2011-12-27,7085.5,7107.67,7043.64,7085.03
3266,2011-12-28,7086.1,7093.47,7036.92,7056.67
3267,2011-12-29,7026.86,7074.82,6998.97,7074.82
3268,2011-12-30,7109.85,7139.03,7054.79,7072.08
3269,2012-01-02,7071.35,7073.48,6948.67,6952.21
3270,2012-01-03,7005.39,7073.79,7005.39,7053.38
3271,2012-01-04,7093.07,7116.22,7064.58,7082.97
3272,2012-01-05,7099.35,7130.86,7073.32,7130.86
3273,2012-01-06,7129.53,7139.04,7090.47,7120.51
3274,2012-01-09,7103.09,7103.09,7050.25,7093.04
3275,2012-01-10,7128.86,7181.74,7128.86,7178.87
3276,2012-01-11,7203.1,7212.36,7184.38,7188.21
3277,2012-01-12,7202.38,7209.74,7173.87,7186.58
3278,2012-01-13,7226.24,7249.94,7169.92,7181.54
3279,2012-01-16,7241.92,7258.84,7091.35,7103.62
3280,2012-01-17,7144.2,7221.08,7118.36,7221.08
3281,2012-01-18,7235.54,7245.13,7194.55,7233.69
3282,2012-01-30,7382.72,7443.03,7382.72,7407.41
3283,2012-01-31,7436.52,7517.08,7421.01,7517.08
3284,2012-02-01,7520.36,7566.08,7488.97,7549.21
3285,2012-02-02,7613.79,7652.46,7578.76,7652.46
3286,2012-02-03,7658.68,7674.99,7608.41,7674.99
3287,2012-02-04,7731.55,7787.89,7727.29,7741.24
3288,2012-02-06,7752.28,7752.28,7677.56,7687.98
3289,2012-02-07,7680.36,7751.76,7673.91,7707.44
3290,2012-02-08,7766.38,7869.91,7766.38,7869.91
3291,2012-02-09,7863.36,7910.78,7840.38,7910.78
3292,2012-02-10,7922.61,7941.63,7848.78,7862.27
3293,2012-02-13,7849.21,7917.96,7837.58,7912.91
3294,2012-02-14,7937.28,7937.28,7829.76,7884.08
3295,2012-02-15,7919.41,8011.87,7902.08,8005.24
